CNT,gender,immigrant_status,belonging,math_anxiety,parent_edu,parent_occ,ict_resources,ses,math_score,ses_quartile,country
JOR,Female,1.0,0.0271,-0.4577,7.0,59.89,-0.7698,-0.3199,445.53270000000003,Q2,Jordan
JOR,Male,1.0,0.5095,-1.0075,9.0,43.76,-4.0236,-0.9888,399.13430000000005,Q2,Jordan
JOR,Male,,,,,,,,274.0007,,Jordan
JOR,Female,1.0,0.2237,0.1031,9.0,65.01,-0.88,0.2657,387.4412000000001,Q3,Jordan
JOR,Female,1.0,-0.2047,0.1931,9.0,71.55,-1.4392,0.0101,400.1942,Q3,Jordan
JOR,Female,1.0,-0.0255,0.544,6.0,25.95,-3.7864,-2.3219,320.48269999999997,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.3675,,5.0,,-3.5424,-3.0057,321.6559,Q1 (Lowest),Jordan
JOR,Male,1.0,-1.1425,-0.508,8.0,68.7,-2.2487,-0.1573,434.9536999999999,Q2,Jordan
JOR,Male,1.0,-0.1381,0.051,4.0,39.04,-1.183,-1.3887,408.59630000000004,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.5665,-0.1371,6.0,17.0,-1.5589,-1.8862,376.4196,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.2482,-0.4577,7.0,53.15,-1.7731,-0.8296,375.83809999999994,Q2,Jordan
JOR,Male,1.0,1.5093,,9.0,76.49,-0.487,0.5477,353.27889999999996,Q3,Jordan
JOR,Female,1.0,-0.9537,,6.0,44.14,-1.0271,-1.1357,398.3032,Q1 (Lowest),Jordan
JOR,Male,1.0,2.4581,,4.0,17.0,-3.3071,-2.2636,322.03679999999997,Q1 (Lowest),Jordan
JOR,Male,1.0,-1.0301,0.602,8.0,76.65,-1.254,0.4446,443.8301,Q3,Jordan
JOR,Female,1.0,-0.6038,,9.0,35.34,-1.5178,-0.7097,368.57680000000005,Q2,Jordan
JOR,Female,1.0,0.7289,0.6566,6.0,51.63,-2.0027,-1.372,366.8795,Q1 (Lowest),Jordan
JOR,Male,,,,10.0,,,0.495,252.63639999999995,Q3,Jordan
JOR,Male,,,,5.0,,-1.545,-1.4971,386.1782999999999,Q1 (Lowest),Jordan
JOR,Female,1.0,-1.1288,-0.2704,5.0,17.0,-1.3339,-1.8841,335.3125,Q1 (Lowest),Jordan
JOR,Male,1.0,,,10.0,88.7,-1.7465,0.4919,277.0168,Q3,Jordan
JOR,Female,,-1.596,-0.2758,7.0,30.34,-5.0283,-2.4367,352.58619999999996,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.363,,5.0,17.0,-3.1359,-2.3391,313.93190000000004,Q1 (Lowest),Jordan
JOR,Male,,,,6.0,,-0.4163,-0.9971,301.9617,Q2,Jordan
JOR,Male,3.0,-0.3261,1.2918,2.0,17.0,-4.0236,-4.0407,401.2397,Q1 (Lowest),Jordan
JOR,Female,1.0,-1.3806,1.1606,6.0,27.91,-1.7342,-1.5925,318.3381,Q1 (Lowest),Jordan
JOR,Male,,,0.959,6.0,26.8,0.4227,-1.117,217.5694,Q1 (Lowest),Jordan
JOR,Female,2.0,-0.6376,1.4278,8.0,79.05,0.1442,0.5935,339.8601,Q4 (Highest),Jordan
JOR,Female,1.0,-0.8435,0.1932,9.0,17.0,0.9741,-0.2028,312.3594,Q2,Jordan
JOR,Male,1.0,1.3972,0.133,9.0,,-2.2768,-0.5994,370.09779999999995,Q2,Jordan
JOR,Male,1.0,,-2.249,10.0,,-1.7465,-0.9002,272.61139999999995,Q2,Jordan
JOR,Female,1.0,-0.9116,0.1966,6.0,37.22,-2.3675,-1.788,366.06319999999994,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.9286,-0.5191,8.0,77.1,-0.9022,0.0763,426.14789999999994,Q3,Jordan
JOR,Female,1.0,-0.0909,0.051,6.0,68.7,0.1247,-0.3078,323.9983,Q2,Jordan
JOR,Male,1.0,-1.1615,,7.0,17.0,-0.7102,-1.1272,337.22860000000003,Q1 (Lowest),Jordan
JOR,Female,1.0,0.7639,0.544,5.0,17.0,-1.9733,-1.937,296.049,Q1 (Lowest),Jordan
JOR,Male,1.0,-1.2545,,8.0,71.39,0.0318,0.3516,317.29609999999997,Q3,Jordan
JOR,Male,1.0,-0.9808,,10.0,81.92,0.6055,1.1388,398.425,Q4 (Highest),Jordan
JOR,Female,1.0,0.8085,1.4193,5.0,61.18,0.5752,-0.3987,374.69,Q2,Jordan
JOR,Female,,,,,,,,414.5927,,Jordan
JOR,Female,1.0,0.0422,-0.3794,10.0,72.94,-1.6415,0.5683,442.6379,Q3,Jordan
JOR,Female,1.0,1.1073,-1.2286,6.0,80.78,1.1663,0.3849,443.03809999999993,Q3,Jordan
JOR,Female,1.0,0.0422,-0.5758,5.0,17.0,-2.025,-1.9541,348.1458,Q1 (Lowest),Jordan
JOR,Female,1.0,0.0594,-1.6297,8.0,75.54,-1.2029,0.5301,393.6268,Q3,Jordan
JOR,Female,1.0,0.3368,0.1932,9.0,76.49,-0.6474,0.1517,455.14930000000004,Q3,Jordan
JOR,Female,1.0,1.1314,-2.3945,9.0,85.41,-1.6411,0.6591,440.73310000000004,Q4 (Highest),Jordan
JOR,Female,1.0,2.2967,-0.9979,10.0,85.41,0.039,0.9312,432.20199999999994,Q4 (Highest),Jordan
JOR,Female,1.0,1.1158,-0.508,7.0,37.22,-1.2635,-1.072,370.9933,Q2,Jordan
JOR,Female,1.0,-1.7741,,6.0,36.86,-1.4075,-1.3919,349.335,Q1 (Lowest),Jordan
JOR,Female,1.0,0.1182,0.1932,5.0,17.0,-2.5778,-2.28,368.91010000000006,Q1 (Lowest),Jordan
JOR,Male,,-1.0144,-0.0423,6.0,17.0,-2.0544,-1.8619,341.91179999999997,Q1 (Lowest),Jordan
JOR,Female,1.0,1.4416,0.544,8.0,81.13,-0.9426,0.5423,388.54380000000003,Q3,Jordan
JOR,Female,1.0,0.2045,,9.0,35.34,0.2538,-0.0767,465.3454,Q2,Jordan
JOR,Female,,,1.8028,7.0,,-5.0283,-2.5439,334.8333,Q1 (Lowest),Jordan
JOR,Female,1.0,0.1689,,8.0,,0.5648,-0.7873,389.8211,Q2,Jordan
JOR,Male,1.0,-1.2605,0.4067,6.0,39.02,0.0171,-0.9764,364.0122,Q2,Jordan
JOR,Male,,,,7.0,17.0,-0.5025,-1.1114,395.3471,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.1221,0.9329,6.0,36.86,-1.2517,-1.2951,336.5807,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.2482,0.7774,6.0,17.0,-1.5508,-1.6169,299.5578,Q1 (Lowest),Jordan
JOR,Female,3.0,0.1901,-0.9755,5.0,25.71,-3.6166,-2.4217,448.5014000000001,Q1 (Lowest),Jordan
JOR,Female,,,,3.0,,-1.043,-1.7273,244.19720000000007,Q1 (Lowest),Jordan
JOR,Female,2.0,0.7922,,5.0,17.0,-0.2152,-1.3759,375.59470000000005,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.7256,1.2918,7.0,27.91,-0.1038,-0.7741,393.54010000000005,Q2,Jordan
JOR,Female,1.0,0.3379,1.5706,8.0,28.48,-0.8605,-0.4516,382.6792999999999,Q2,Jordan
JOR,Female,1.0,1.0846,-0.0423,9.0,81.13,0.8825,0.5537,490.1348999999999,Q3,Jordan
JOR,Male,1.0,0.8452,1.1287,8.0,77.19,-0.8268,0.1115,483.7188,Q3,Jordan
JOR,Male,3.0,-0.9849,0.1748,5.0,57.64,-2.0074,-1.3818,418.0389,Q1 (Lowest),Jordan
JOR,Female,,-0.8251,-0.2045,5.0,24.85,-2.8266,-2.4294,379.81579999999997,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.6208,-0.0184,8.0,75.54,-1.2617,0.0968,387.3414,Q3,Jordan
JOR,Female,1.0,0.1873,0.602,7.0,17.0,-2.2159,-1.4177,367.1876,Q1 (Lowest),Jordan
JOR,Male,1.0,-1.3854,-0.5006,7.0,44.14,-1.0024,-0.6946,453.8576,Q2,Jordan
JOR,Male,3.0,-0.0192,0.6387,5.0,,-2.2679,-2.039,324.67379999999997,Q1 (Lowest),Jordan
JOR,Male,,,,5.0,,,-0.895,274.65379999999993,Q2,Jordan
JOR,Male,1.0,-0.9555,0.905,10.0,,-0.6918,-0.1615,303.5966,Q2,Jordan
JOR,Male,3.0,1.0491,1.0112,3.0,17.0,-2.4848,-2.577,372.18649999999997,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.4876,0.1731,10.0,17.0,2.6959,0.2312,279.70919999999995,Q3,Jordan
JOR,Male,1.0,-0.4082,,6.0,25.06,-2.1808,-1.9435,286.89639999999997,Q1 (Lowest),Jordan
JOR,Female,,,,7.0,,-3.4386,-1.9371,323.3924,Q1 (Lowest),Jordan
JOR,Female,1.0,,,10.0,88.31,-4.0236,-0.3319,314.5981,Q2,Jordan
JOR,Male,,,,2.0,,-1.8278,-1.8751,228.0305,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.9111,0.1932,10.0,,-2.3568,-0.5777,316.21809999999994,Q2,Jordan
JOR,Male,1.0,0.1182,-1.0075,6.0,23.47,-1.8932,-1.6797,455.23819999999995,Q1 (Lowest),Jordan
JOR,Female,1.0,0.114,0.051,3.0,30.34,-1.3959,-2.1936,361.75419999999997,Q1 (Lowest),Jordan
JOR,Male,1.0,-0.8526,,10.0,85.41,-0.8661,0.3339,342.5222,Q3,Jordan
JOR,Male,,,,,,,,286.721,,Jordan
JOR,Female,1.0,-0.4122,0.1748,2.0,25.63,-5.0283,-3.8587,279.6706,Q1 (Lowest),Jordan
JOR,Male,1.0,0.8651,-2.3558,5.0,43.85,-0.2205,-0.968,346.80909999999994,Q2,Jordan
JOR,Male,1.0,-1.1994,2.3225,10.0,29.16,-1.4944,-0.9536,322.65149999999994,Q2,Jordan
JOR,Male,1.0,0.147,-0.2045,7.0,35.34,-1.0582,-0.794,383.2952,Q2,Jordan
JOR,Female,1.0,-0.9468,2.5078,2.0,50.15,-1.9371,-2.4574,396.18629999999996,Q1 (Lowest),Jordan
JOR,Male,,-0.2031,0.8757,5.0,17.0,-1.7465,-2.1263,381.93190000000004,Q1 (Lowest),Jordan
JOR,Female,2.0,-0.4687,1.2918,5.0,17.0,-0.3153,-1.2751,392.6668000000001,Q1 (Lowest),Jordan
JOR,Male,1.0,2.7562,0.1574,7.0,75.54,-1.1959,-0.0757,318.59709999999995,Q2,Jordan
JOR,Female,1.0,0.3608,-0.1172,5.0,26.8,-4.0236,-2.6195,362.0867,Q1 (Lowest),Jordan
JOR,Female,1.0,1.1471,1.8003,8.0,17.0,-2.0519,-1.3153,398.9234,Q1 (Lowest),Jordan
JOR,Male,3.0,-0.7711,-0.6243,8.0,70.34,-1.5309,-0.1532,423.31270000000006,Q2,Jordan
JOR,Female,1.0,0.2694,0.429,7.0,,-0.6839,-0.5498,336.2632,Q2,Jordan
JOR,Male,1.0,,,10.0,,-1.0293,-0.4217,281.3537,Q2,Jordan
JOR,Male,2.0,-1.6125,,5.0,25.63,-2.0713,-1.6035,324.64220000000006,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.3261,-0.508,10.0,88.7,-1.7255,0.2146,436.1825,Q3,Jordan
JOR,Male,3.0,-1.3989,1.1606,3.0,,-1.4739,-2.3435,379.37469999999996,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.4093,-0.5006,2.0,17.0,-1.5984,-2.7783,318.8146,Q1 (Lowest),Jordan
JOR,Male,,,,,,,,317.47450000000003,,Jordan
JOR,Male,1.0,0.7716,0.544,8.0,25.71,-0.8796,-0.9555,411.01669999999996,Q2,Jordan
JOR,Male,1.0,0.5337,-0.5191,6.0,29.16,-2.5572,-1.8829,332.3809,Q1 (Lowest),Jordan
JOR,Male,,-1.1313,-0.508,10.0,17.0,-4.1771,-1.707,389.8167,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.4814,-0.3744,6.0,17.0,-1.1413,-1.6741,357.74120000000005,Q1 (Lowest),Jordan
JOR,Female,1.0,1.1314,-0.0423,3.0,51.63,-2.1374,-1.9201,357.6141,Q1 (Lowest),Jordan
JOR,Male,1.0,-1.1926,0.544,9.0,17.0,-2.7868,-1.3227,437.2201,Q1 (Lowest),Jordan
JOR,Female,1.0,-0.6271,-0.2045,5.0,17.0,-1.5908,-1.8225,394.4036,Q1 (Lowest),Jordan
JOR,Male,1.0,0.9271,0.1932,10.0,82.41,-0.829,0.7616,397.0973,Q4 (Highest),Jordan
JOR,Female,1.0,2.1143,0.1748,5.0,35.34,-2.4126,-1.4896,420.7326000000001,Q1 (Lowest),Jordan
JOR,Female,1.0,0.5881,-0.5191,3.0,17.0,0.259,-1.7653,401.50000000000006,Q1 (Lowest),Jordan
JOR,Male,1.0,1.0491,0.6387,8.0,17.0,-1.5843,-0.7896,337.56059999999997,Q2,Jordan
MAR,Female,1.0,0.2741,,1.0,35.34,-2.0711,-3.1284,347.5056,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.2355,0.133,5.0,23.53,-1.8651,-1.7247,351.3556,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4986,0.1031,6.0,17.0,-1.4464,-1.6134,297.93649999999997,Q1 (Lowest),Morocco
MAR,Female,1.0,0.7356,0.6647,1.0,29.18,-2.4333,-3.189,491.1027,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7093,0.135,6.0,17.0,-1.533,-1.671,285.69840000000005,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.0502,0.4252,3.0,39.45,-4.1882,-2.581,357.1626,Q1 (Lowest),Morocco
MAR,Male,,,,,,,,333.7788,,Morocco
MAR,Female,1.0,-0.3485,0.1748,1.0,17.0,-2.8355,-3.9533,365.6447,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.3012,0.7774,6.0,22.57,-1.3805,-1.7199,254.00890000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.631,,1.0,21.82,-1.6919,-3.4101,360.7534,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.4042,0.133,9.0,68.54,1.0583,1.0273,360.7487,Q4 (Highest),Morocco
MAR,Male,1.0,-0.6313,0.429,9.0,35.34,-1.747,-0.9789,301.82859999999994,Q2,Morocco
MAR,Male,1.0,-0.8215,,8.0,17.0,-1.3554,-0.7313,327.89310000000006,Q2,Morocco
MAR,Female,1.0,-0.3397,0.1031,1.0,30.34,-1.455,-3.2166,422.9782,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.3327,2.5026,6.0,35.34,-5.0283,-2.0864,384.36230000000006,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7583,2.6109,1.0,17.0,-2.6058,-3.6637,327.6849,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5945,,5.0,30.78,0.1808,-1.0526,356.82710000000003,Q2,Morocco
MAR,Male,1.0,-0.3485,,1.0,70.34,-0.4271,-2.1388,384.23330000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-2.8882,0.4252,3.0,17.0,-1.7941,-2.44,461.7183999999999,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1673,,9.0,70.34,-0.5575,0.6991,481.446,Q4 (Highest),Morocco
MAR,Female,1.0,0.0179,,7.0,50.9,-0.1479,-0.1438,429.1639,Q2,Morocco
MAR,Male,1.0,-1.2909,-0.3794,9.0,29.18,-3.1199,-1.6879,266.8,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.0955,1.2595,6.0,28.84,0.4422,-0.706,354.1891,Q2,Morocco
MAR,Female,1.0,1.4938,,6.0,24.53,-1.5158,-1.8363,366.78779999999995,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4901,,1.0,28.48,-2.2444,-3.4418,415.5191,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.1484,,1.0,35.34,-2.2001,-3.149,369.59250000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1436,0.1931,10.0,31.08,0.9355,-0.1349,403.1742,Q2,Morocco
MAR,Female,1.0,0.5453,0.4252,3.0,17.0,-2.1973,-2.2945,334.0933,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7553,-2.3945,5.0,29.18,-0.7366,-1.5651,390.5621,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.8336,1.1417,6.0,17.0,-1.9959,-2.0692,416.54740000000004,Q1 (Lowest),Morocco
MAR,Female,1.0,2.7562,,3.0,17.0,0.1511,-1.8686,389.70820000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,0.487,-0.2758,8.0,68.54,-0.79,0.2404,440.30459999999994,Q3,Morocco
MAR,Male,1.0,,0.1031,6.0,35.34,-3.0837,-1.8136,309.5464,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1621,0.8918,8.0,82.41,-0.7366,0.6817,414.49620000000004,Q4 (Highest),Morocco
MAR,Female,1.0,-0.6044,0.5653,2.0,21.96,-1.75,-2.7427,316.1169,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1543,,6.0,11.74,-3.0438,-2.4259,331.3960000000001,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.9555,-0.5191,1.0,35.34,-2.4753,-3.7988,327.9112999999999,Q1 (Lowest),Morocco
MAR,Male,,-0.7569,0.8918,9.0,17.0,-1.7543,-1.0207,294.222,Q2,Morocco
MAR,Male,1.0,-0.0682,0.4067,2.0,17.0,-2.1361,-3.0854,324.18500000000006,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4922,-0.2704,2.0,16.5,-1.4417,-2.8835,337.38149999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,0.0179,,1.0,43.19,-2.4753,-3.5336,428.94390000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1832,,2.0,24.53,-2.4763,-2.9541,397.179,Q1 (Lowest),Morocco
MAR,Female,1.0,0.4063,-1.0075,6.0,23.47,-3.4811,-2.1432,408.1136,Q1 (Lowest),Morocco
MAR,Female,1.0,2.4581,2.635,5.0,17.0,-1.4655,-1.4483,394.8265,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.6206,,9.0,23.47,-2.5572,-1.764,332.023,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.2405,,1.0,21.96,-2.2739,-3.4736,373.44739999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.2352,,5.0,,-2.2403,-1.2893,301.0088,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.6659,0.1931,6.0,30.34,-1.8231,-1.3754,334.1906,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.931,,6.0,82.41,-1.4483,-0.2605,312.0995,Q2,Morocco
MAR,Male,1.0,0.0271,,9.0,35.34,-2.3953,-0.9409,329.92410000000007,Q2,Morocco
MAR,Female,1.0,-0.8772,-0.508,3.0,25.04,-5.0283,-2.9686,441.37819999999994,Q1 (Lowest),Morocco
MAR,Female,1.0,0.1341,,1.0,28.84,-1.0517,-3.1341,340.1526,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.772,-0.2885,10.0,63.03,-1.8404,-0.4003,409.08039999999994,Q2,Morocco
MAR,Male,1.0,-0.3485,0.7774,1.0,18.07,-1.6065,-3.3198,392.1288,Q1 (Lowest),Morocco
MAR,Female,1.0,0.9331,,6.0,24.53,-2.001,-1.3276,352.6897,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3128,0.3797,10.0,17.0,-3.4386,-1.6615,339.9047,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.471,,,24.53,-5.0283,-1.8114,302.0491,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.0602,,3.0,17.0,-1.9975,-2.3602,291.0773,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3223,,6.0,71.55,-1.9403,-0.6242,373.45770000000005,Q2,Morocco
MAR,Male,1.0,-0.4747,0.7774,3.0,,-0.7467,-2.0236,384.6787,Q1 (Lowest),Morocco
MAR,Male,1.0,0.481,,3.0,21.96,-1.584,-2.1068,379.1825,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1352,0.8174,,17.0,-2.2742,-2.6154,402.30469999999997,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.6392,,1.0,18.07,-3.1801,-3.7083,307.1426,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.8033,-1.0075,6.0,35.34,-1.5064,-1.706,338.46260000000007,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7917,,5.0,23.8,0.3826,-1.1593,396.97619999999995,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3117,0.1931,6.0,28.84,-2.0798,-1.5271,300.3948,Q1 (Lowest),Morocco
MAR,Female,1.0,0.8759,,5.0,17.0,-2.7099,-1.8116,388.6038,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.7702,2.5429,7.0,57.0,1.489,-0.0274,405.93240000000003,Q2,Morocco
MAR,Female,1.0,-1.5698,,3.0,17.0,-1.72,-2.3236,351.3686,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.4901,0.7889,3.0,28.84,0.2532,-1.7964,423.8583,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3633,1.2587,9.0,78.69,0.0708,0.6758,540.7247,Q4 (Highest),Morocco
MAR,Male,1.0,-0.7485,0.6647,6.0,17.0,-2.4753,-2.2398,350.20679999999993,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.9655,,2.0,35.34,-1.3338,-2.5553,307.62970000000007,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.5047,1.2587,6.0,35.34,-1.3749,-1.3762,354.0875,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.338,,8.0,23.8,-0.5757,-0.6719,360.5114,Q2,Morocco
MAR,Male,1.0,-0.8926,1.3124,,14.21,-2.5572,-2.5766,305.6062,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.2482,0.8251,2.0,30.34,-2.2547,-2.8761,386.42240000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.1814,0.6566,1.0,72.27,-1.0094,-2.0948,398.76550000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.9555,0.3729,8.0,35.34,-1.44,-0.6091,310.6309,Q2,Morocco
MAR,Female,1.0,-0.4747,-0.0575,9.0,37.83,0.3435,-0.456,432.6244,Q2,Morocco
MAR,Male,1.0,-0.6438,-0.0575,8.0,,-0.3626,-0.469,363.6419,Q2,Morocco
MAR,Male,1.0,0.0628,-0.1172,3.0,,-1.3121,-1.7156,344.2582,Q1 (Lowest),Morocco
MAR,Male,1.0,,,9.0,86.72,-0.9292,0.6382,330.0625,Q4 (Highest),Morocco
MAR,Male,1.0,2.7308,2.5078,8.0,82.41,-1.7619,0.0284,432.1941999999999,Q3,Morocco
MAR,Female,1.0,-0.471,,7.0,35.34,-2.1059,-1.5161,355.24780000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4941,0.905,1.0,17.0,-2.3232,-3.8393,291.4138,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3485,0.133,2.0,17.0,-1.4353,-2.6092,383.99820000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.9786,0.1031,6.0,21.96,-3.0438,-2.1521,328.2205,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4422,0.3729,3.0,22.16,0.4388,-1.5488,305.9817,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.0682,,3.0,29.18,-1.3749,-2.0294,399.85780000000005,Q1 (Lowest),Morocco
MAR,Male,1.0,,,2.0,17.0,-4.0019,-3.5491,294.5382,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4747,0.8757,1.0,17.0,-2.0711,-3.5932,385.4778,Q1 (Lowest),Morocco
MAR,Male,1.0,-2.8882,-0.9755,3.0,17.0,-2.3075,-2.3546,250.8768,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.2159,0.7122,10.0,,-3.4386,-1.6462,301.99300000000005,Q1 (Lowest),Morocco
MAR,Female,1.0,-1.1172,,8.0,28.84,0.0027,-0.2565,316.2031,Q2,Morocco
MAR,Female,1.0,0.0399,1.1287,6.0,,-1.5432,-1.0335,395.7425,Q2,Morocco
MAR,Male,1.0,-0.8983,,1.0,30.34,-1.3665,-3.021,366.0712,Q1 (Lowest),Morocco
MAR,Male,1.0,-1.1718,,2.0,35.34,-2.2785,-2.6357,298.9129,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.1484,0.6566,2.0,17.0,-4.1882,-3.9186,285.76750000000004,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3261,1.7443,9.0,23.47,-2.1059,-1.1064,298.5927,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.2459,0.7889,10.0,37.83,-1.0838,-0.5126,397.1792,Q2,Morocco
MAR,Male,1.0,-0.3397,-0.2291,6.0,88.7,-0.5329,-0.2306,384.3357,Q2,Morocco
MAR,Male,1.0,-0.8788,0.1748,6.0,24.43,-2.3288,-1.8654,442.46719999999993,Q1 (Lowest),Morocco
MAR,Male,,-0.3149,0.544,10.0,,-0.6286,0.1342,301.92629999999997,Q3,Morocco
MAR,Female,1.0,0.713,0.4252,9.0,65.01,-1.6012,0.0079,412.25079999999997,Q3,Morocco
MAR,Male,1.0,-0.338,,5.0,64.4,-1.1793,-0.8759,496.0366,Q2,Morocco
MAR,Male,1.0,-1.1472,-0.6243,1.0,31.08,-1.9672,-3.5293,486.5973,Q1 (Lowest),Morocco
MAR,Female,1.0,0.2045,,1.0,17.0,-2.1171,-3.6178,317.89790000000005,Q1 (Lowest),Morocco
MAR,Male,1.0,0.1087,2.6109,2.0,27.91,-1.8948,-2.5983,326.12340000000006,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.9643,,8.0,17.0,-1.4277,-0.8536,395.31750000000005,Q2,Morocco
MAR,Female,1.0,-1.2839,0.8251,1.0,17.0,-3.627,-3.7737,373.5497,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.3261,0.051,3.0,28.84,-1.6792,-1.9315,425.13739999999996,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.7553,,5.0,17.0,-2.4333,-2.147,369.52570000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.0602,2.5078,5.0,17.0,-2.6459,-2.6519,444.8161,Q1 (Lowest),Morocco
MAR,Male,1.0,0.0304,,10.0,51.63,0.102,0.5124,438.7616,Q3,Morocco
MAR,Male,1.0,-0.5428,,9.0,17.0,-2.8564,-1.4373,241.65320000000003,Q1 (Lowest),Morocco
MAR,Female,1.0,-0.3044,0.6647,2.0,39.04,-1.7505,-2.6571,417.8147,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.9699,,10.0,65.01,1.5918,1.5386,463.6197,Q4 (Highest),Morocco
MAR,Female,1.0,-0.6659,,1.0,20.95,-2.9167,-3.7489,345.51279999999997,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.6898,,4.0,25.2,-2.6528,-2.0893,432.7822,Q1 (Lowest),Morocco
MAR,Male,1.0,0.8452,0.3378,8.0,72.24,-1.4653,0.2606,357.42740000000003,Q3,Morocco
MAR,Male,1.0,-0.3128,,1.0,17.0,-2.2444,-3.8475,314.371,Q1 (Lowest),Morocco
MAR,Female,1.0,0.2694,,5.0,,-0.4979,-0.8485,396.4846,Q2,Morocco
MAR,Male,1.0,-0.0937,-2.382,4.0,58.77,-1.4931,-0.921,387.5449,Q2,Morocco
MAR,Male,1.0,0.7356,,1.0,17.0,-5.0283,-4.9223,324.4232,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.4149,,1.0,17.0,-2.2679,-3.8823,319.7222,Q1 (Lowest),Morocco
MAR,Male,1.0,2.7562,0.4252,5.0,25.95,-2.9167,-1.6732,365.62289999999996,Q1 (Lowest),Morocco
MAR,Male,1.0,-0.0602,-0.508,6.0,17.0,-1.0955,-1.5839,334.4452,Q1 (Lowest),Morocco
